# Running gravitational simulaition with N = 9 bodies
#  m_1 = 1.9885e+30  m_2 = 3.28471e+23  m_3 = 4.86734e+24  m_4 = 5.9722e+24  m_5 = 5.9722e+23  m_6 = 1.89916e+27  m_7 = 5.67359e+26  m_8 = 8.36108e+25  m_9 = 1.01527e+26
# t  x_1  y_1  x_2  y_2  x_3  y_3  x_4  y_4  x_5  y_5  x_6  y_6  x_7  y_7  x_8  y_8  x_9  y_9
 1.23760e+01 -6.57587e-03 -2.34926e-03 -1.75668e-01 -3.65500e-01 -5.79473e-01 -3.77508e-01  4.26019e-01  8.87044e-01 -1.43835e+00  4.44963e-01  3.38624e+00  3.94364e+00  9.60607e+00  1.10100e+00 -1.15460e+01 -1.53451e+01  2.12905e+01 -2.13080e+01 
 1.23770e+01 -6.57389e-03 -2.35155e-03 -1.66537e-01 -3.69555e-01 -5.75101e-01 -3.83670e-01  4.20313e-01  8.89790e-01 -1.43985e+00  4.40126e-01  3.38415e+00  3.94544e+00  9.60585e+00  1.10300e+00 -1.15448e+01 -1.53460e+01  2.12914e+01 -2.13072e+01 
 1.23780e+01 -6.57192e-03 -2.35383e-03 -1.57309e-01 -3.73385e-01 -5.70660e-01 -3.89785e-01  4.14589e-01  8.92500e-01 -1.44133e+00  4.35283e-01  3.38206e+00  3.94724e+00  9.60563e+00  1.10500e+00 -1.15437e+01 -1.53469e+01  2.12922e+01 -2.13064e+01 
 1.23790e+01 -6.56994e-03 -2.35612e-03 -1.47988e-01 -3.76987e-01 -5.66150e-01 -3.95852e-01  4.08849e-01  8.95174e-01 -1.44280e+00  4.30435e-01  3.37997e+00  3.94904e+00  9.60540e+00  1.10700e+00 -1.15425e+01 -1.53477e+01  2.12930e+01 -2.13056e+01 
 1.23800e+01 -6.56797e-03 -2.35840e-03 -1.38580e-01 -3.80358e-01 -5.61570e-01 -4.01871e-01  4.03091e-01  8.97811e-01 -1.44424e+00  4.25582e-01  3.37788e+00  3.95084e+00  9.60518e+00  1.10900e+00 -1.15414e+01 -1.53486e+01  2.12938e+01 -2.13048e+01 
 1.23810e+01 -6.56599e-03 -2.36068e-03 -1.29091e-01 -3.83497e-01 -5.56922e-01 -4.07841e-01  3.97316e-01  9.00411e-01 -1.44568e+00  4.20724e-01  3.37579e+00  3.95263e+00  9.60496e+00  1.11101e+00 -1.15403e+01 -1.53495e+01  2.12946e+01 -2.13040e+01 
 1.23820e+01 -6.56401e-03 -2.36297e-03 -1.19527e-01 -3.86401e-01 -5.52206e-01 -4.13760e-01  3.91525e-01  9.02974e-01 -1.44709e+00  4.15861e-01  3.37369e+00  3.95443e+00  9.60473e+00  1.11301e+00 -1.15391e+01 -1.53503e+01  2.12954e+01 -2.13032e+01 
 1.23830e+01 -6.56203e-03 -2.36525e-03 -1.09893e-01 -3.89070e-01 -5.47423e-01 -4.19629e-01  3.85718e-01  9.05501e-01 -1.44849e+00  4.10993e-01  3.37160e+00  3.95622e+00  9.60451e+00  1.11501e+00 -1.15380e+01 -1.53512e+01  2.12962e+01 -2.13024e+01 
 1.23840e+01 -6.56005e-03 -2.36753e-03 -1.00195e-01 -3.91500e-01 -5.42572e-01 -4.25446e-01  3.79895e-01  9.07990e-01 -1.44987e+00  4.06120e-01  3.36950e+00  3.95802e+00  9.60428e+00  1.11701e+00 -1.15368e+01 -1.53520e+01  2.12970e+01 -2.13016e+01 
 1.23850e+01 -6.55807e-03 -2.36980e-03 -9.04397e-02 -3.93690e-01 -5.37655e-01 -4.31210e-01  3.74056e-01  9.10442e-01 -1.45123e+00  4.01243e-01  3.36740e+00  3.95981e+00  9.60406e+00  1.11901e+00 -1.15357e+01 -1.53529e+01  2.12978e+01 -2.13008e+01 
 1.23860e+01 -6.55608e-03 -2.37208e-03 -8.06328e-02 -3.95640e-01 -5.32672e-01 -4.36922e-01  3.68201e-01  9.12857e-01 -1.45258e+00  3.96361e-01  3.36531e+00  3.96160e+00  9.60383e+00  1.12101e+00 -1.15345e+01 -1.53538e+01  2.12987e+01 -2.12999e+01 
 1.23870e+01 -6.55410e-03 -2.37436e-03 -7.07802e-02 -3.97347e-01 -5.27624e-01 -4.42579e-01  3.62332e-01  9.15234e-01 -1.45391e+00  3.91474e-01  3.36321e+00  3.96339e+00  9.60361e+00  1.12301e+00 -1.15334e+01 -1.53546e+01  2.12995e+01 -2.12991e+01 
 1.23880e+01 -6.55212e-03 -2.37663e-03 -6.08881e-02 -3.98811e-01 -5.22511e-01 -4.48181e-01  3.56447e-01  9.17574e-01 -1.45522e+00  3.86582e-01  3.36111e+00  3.96518e+00  9.60338e+00  1.12501e+00 -1.15322e+01 -1.53555e+01  2.13003e+01 -2.12983e+01 
 1.23890e+01 -6.55013e-03 -2.37891e-03 -5.09625e-02 -4.00030e-01 -5.17334e-01 -4.53728e-01  3.50547e-01  9.19877e-01 -1.45652e+00  3.81686e-01  3.35901e+00  3.96696e+00  9.60315e+00  1.12701e+00 -1.15311e+01 -1.53564e+01  2.13011e+01 -2.12975e+01 
 1.23900e+01 -6.54815e-03 -2.38118e-03 -4.10095e-02 -4.01005e-01 -5.12093e-01 -4.59219e-01  3.44633e-01  9.22142e-01 -1.45780e+00  3.76786e-01  3.35691e+00  3.96875e+00  9.60293e+00  1.12901e+00 -1.15299e+01 -1.53572e+01  2.13019e+01 -2.12967e+01 
 1.23910e+01 -6.54616e-03 -2.38345e-03 -3.10352e-02 -4.01734e-01 -5.06788e-01 -4.64653e-01  3.38704e-01  9.24369e-01 -1.45906e+00  3.71881e-01  3.35480e+00  3.97054e+00  9.60270e+00  1.13101e+00 -1.15288e+01 -1.53581e+01  2.13027e+01 -2.12959e+01 
 1.23920e+01 -6.54417e-03 -2.38573e-03 -2.10459e-02 -4.02217e-01 -5.01422e-01 -4.70029e-01  3.32761e-01  9.26558e-01 -1.46030e+00  3.66972e-01  3.35270e+00  3.97232e+00  9.60247e+00  1.13301e+00 -1.15276e+01 -1.53589e+01  2.13035e+01 -2.12951e+01 
 1.23930e+01 -6.54218e-03 -2.38800e-03 -1.10477e-02 -4.02453e-01 -4.95993e-01 -4.75346e-01  3.26805e-01  9.28710e-01 -1.46153e+00  3.62058e-01  3.35060e+00  3.97410e+00  9.60224e+00  1.13501e+00 -1.15265e+01 -1.53598e+01  2.13043e+01 -2.12943e+01 
 1.23940e+01 -6.54019e-03 -2.39027e-03 -1.04663e-03 -4.02443e-01 -4.90504e-01 -4.80604e-01  3.20835e-01  9.30823e-01 -1.46274e+00  3.57140e-01  3.34849e+00  3.97589e+00  9.60201e+00  1.13701e+00 -1.15253e+01 -1.53607e+01  2.13051e+01 -2.12935e+01 
 1.23950e+01 -6.53820e-03 -2.39253e-03  8.95102e-03 -4.02186e-01 -4.84953e-01 -4.85803e-01  3.14851e-01  9.32899e-01 -1.46394e+00  3.52218e-01  3.34638e+00  3.97767e+00  9.60178e+00  1.13901e+00 -1.15242e+01 -1.53615e+01  2.13059e+01 -2.12927e+01 
 1.23960e+01 -6.53621e-03 -2.39480e-03  1.89391e-02 -4.01682e-01 -4.79343e-01 -4.90940e-01  3.08855e-01  9.34936e-01 -1.46511e+00  3.47292e-01  3.34428e+00  3.97945e+00  9.60155e+00  1.14101e+00 -1.15230e+01 -1.53624e+01  2.13068e+01 -2.12919e+01 
 1.23970e+01 -6.53422e-03 -2.39707e-03  2.89115e-02 -4.00933e-01 -4.73673e-01 -4.96017e-01  3.02845e-01  9.36935e-01 -1.46627e+00  3.42361e-01  3.34217e+00  3.98122e+00  9.60132e+00  1.14301e+00 -1.15219e+01 -1.53633e+01  2.13076e+01 -2.12911e+01 
 1.23980e+01 -6.53223e-03 -2.39933e-03  3.88621e-02 -3.99938e-01 -4.67944e-01 -5.01031e-01  2.96823e-01  9.38895e-01 -1.46742e+00  3.37427e-01  3.34006e+00  3.98300e+00  9.60109e+00  1.14501e+00 -1.15207e+01 -1.53641e+01  2.13084e+01 -2.12902e+01 
 1.23990e+01 -6.53023e-03 -2.40160e-03  4.87847e-02 -3.98698e-01 -4.62157e-01 -5.05982e-01  2.90789e-01  9.40818e-01 -1.46854e+00  3.32489e-01  3.33795e+00  3.98478e+00  9.60086e+00  1.14701e+00 -1.15196e+01 -1.53650e+01  2.13092e+01 -2.12894e+01 
 1.24000e+01 -6.52824e-03 -2.40386e-03  5.86732e-02 -3.97214e-01 -4.56313e-01 -5.10870e-01  2.84742e-01  9.42701e-01 -1.46965e+00  3.27546e-01  3.33584e+00  3.98655e+00  9.60063e+00  1.14901e+00 -1.15185e+01 -1.53659e+01  2.13100e+01 -2.12886e+01 
 1.24010e+01 -6.52624e-03 -2.40612e-03  6.85215e-02 -3.95486e-01 -4.50412e-01 -5.15694e-01  2.78684e-01  9.44546e-01 -1.47074e+00  3.22600e-01  3.33373e+00  3.98833e+00  9.60040e+00  1.15101e+00 -1.15173e+01 -1.53667e+01  2.13108e+01 -2.12878e+01 
 1.24020e+01 -6.52424e-03 -2.40839e-03  7.83236e-02 -3.93517e-01 -4.44455e-01 -5.20453e-01  2.72613e-01  9.46353e-01 -1.47182e+00  3.17650e-01  3.33161e+00  3.99010e+00  9.60017e+00  1.15301e+00 -1.15162e+01 -1.53676e+01  2.13116e+01 -2.12870e+01 
 1.24030e+01 -6.52225e-03 -2.41065e-03  8.80734e-02 -3.91306e-01 -4.38443e-01 -5.25146e-01  2.66532e-01  9.48120e-01 -1.47287e+00  3.12697e-01  3.32950e+00  3.99187e+00  9.59993e+00  1.15501e+00 -1.15150e+01 -1.53684e+01  2.13124e+01 -2.12862e+01 
 1.24040e+01 -6.52025e-03 -2.41291e-03  9.77650e-02 -3.88856e-01 -4.32376e-01 -5.29773e-01  2.60439e-01  9.49849e-01 -1.47391e+00  3.07739e-01  3.32739e+00  3.99364e+00  9.59970e+00  1.15701e+00 -1.15139e+01 -1.53693e+01  2.13132e+01 -2.12854e+01 
 1.24050e+01 -6.51825e-03 -2.41517e-03  1.07392e-01 -3.86168e-01 -4.26255e-01 -5.34334e-01  2.54336e-01  9.51539e-01 -1.47494e+00  3.02778e-01  3.32527e+00  3.99541e+00  9.59947e+00  1.15901e+00 -1.15127e+01 -1.53702e+01  2.13141e+01 -2.12846e+01 
 1.24060e+01 -6.51625e-03 -2.41742e-03  1.16950e-01 -3.83244e-01 -4.20080e-01 -5.38826e-01  2.48221e-01  9.53191e-01 -1.47594e+00  2.97814e-01  3.32315e+00  3.99718e+00  9.59923e+00  1.16101e+00 -1.15116e+01 -1.53710e+01  2.13149e+01 -2.12838e+01 
 1.24070e+01 -6.51425e-03 -2.41968e-03  1.26431e-01 -3.80086e-01 -4.13853e-01 -5.43251e-01  2.42097e-01  9.54803e-01 -1.47693e+00  2.92846e-01  3.32104e+00  3.99895e+00  9.59900e+00  1.16301e+00 -1.15104e+01 -1.53719e+01  2.13157e+01 -2.12830e+01 
 1.24080e+01 -6.51224e-03 -2.42193e-03  1.35831e-01 -3.76695e-01 -4.07575e-01 -5.47607e-01  2.35962e-01  9.56376e-01 -1.47790e+00  2.87874e-01  3.31892e+00  4.00072e+00  9.59876e+00  1.16500e+00 -1.15093e+01 -1.53727e+01  2.13165e+01 -2.12822e+01 
 1.24090e+01 -6.51024e-03 -2.42419e-03  1.45143e-01 -3.73075e-01 -4.01245e-01 -5.51893e-01  2.29817e-01  9.57910e-01 -1.47885e+00  2.82899e-01  3.31680e+00  4.00248e+00  9.59853e+00  1.16700e+00 -1.15081e+01 -1.53736e+01  2.13173e+01 -2.12813e+01 
 1.24100e+01 -6.50824e-03 -2.42644e-03  1.54362e-01 -3.69226e-01 -3.94865e-01 -5.56110e-01  2.23663e-01  9.59405e-01 -1.47979e+00  2.77921e-01  3.31468e+00  4.00424e+00  9.59829e+00  1.16900e+00 -1.15070e+01 -1.53745e+01  2.13181e+01 -2.12805e+01 
 1.24110e+01 -6.50623e-03 -2.42870e-03  1.63482e-01 -3.65152e-01 -3.88435e-01 -5.60256e-01  2.17499e-01  9.60860e-01 -1.48071e+00  2.72939e-01  3.31256e+00  4.00601e+00  9.59806e+00  1.17100e+00 -1.15058e+01 -1.53753e+01  2.13189e+01 -2.12797e+01 
 1.24120e+01 -6.50422e-03 -2.43095e-03  1.72497e-01 -3.60855e-01 -3.81957e-01 -5.64330e-01  2.11327e-01  9.62276e-01 -1.48161e+00  2.67955e-01  3.31044e+00  4.00777e+00  9.59782e+00  1.17300e+00 -1.15047e+01 -1.53762e+01  2.13197e+01 -2.12789e+01 
 1.24130e+01 -6.50222e-03 -2.43320e-03  1.81403e-01 -3.56339e-01 -3.75430e-01 -5.68333e-01  2.05145e-01  9.63653e-01 -1.48250e+00  2.62967e-01  3.30831e+00  4.00953e+00  9.59758e+00  1.17500e+00 -1.15035e+01 -1.53771e+01  2.13205e+01 -2.12781e+01 
 1.24140e+01 -6.50021e-03 -2.43545e-03  1.90193e-01 -3.51605e-01 -3.68857e-01 -5.72263e-01  1.98955e-01  9.64990e-01 -1.48337e+00  2.57976e-01  3.30619e+00  4.01129e+00  9.59735e+00  1.17700e+00 -1.15024e+01 -1.53779e+01  2.13213e+01 -2.12773e+01 
 1.24150e+01 -6.49820e-03 -2.43770e-03  1.98863e-01 -3.46657e-01 -3.62237e-01 -5.76120e-01  1.92756e-01  9.66288e-01 -1.48422e+00  2.52982e-01  3.30406e+00  4.01305e+00  9.59711e+00  1.17900e+00 -1.15012e+01 -1.53788e+01  2.13222e+01 -2.12765e+01 
 1.24160e+01 -6.49619e-03 -2.43994e-03  2.07407e-01 -3.41498e-01 -3.55571e-01 -5.79903e-01  1.86549e-01  9.67547e-01 -1.48505e+00  2.47984e-01  3.30194e+00  4.01480e+00  9.59687e+00  1.18100e+00 -1.15001e+01 -1.53796e+01  2.13230e+01 -2.12757e+01 
 1.24170e+01 -6.49418e-03 -2.44219e-03  2.15820e-01 -3.36131e-01 -3.48860e-01 -5.83613e-01  1.80334e-01  9.68766e-01 -1.48587e+00  2.42984e-01  3.29981e+00  4.01656e+00  9.59663e+00  1.18300e+00 -1.14989e+01 -1.53805e+01  2.13238e+01 -2.12749e+01 
 1.24180e+01 -6.49217e-03 -2.44444e-03  2.24097e-01 -3.30560e-01 -3.42105e-01 -5.87247e-01  1.74112e-01  9.69945e-01 -1.48666e+00  2.37982e-01  3.29768e+00  4.01832e+00  9.59639e+00  1.18499e+00 -1.14978e+01 -1.53814e+01  2.13246e+01 -2.12741e+01 
 1.24190e+01 -6.49016e-03 -2.44668e-03  2.32232e-01 -3.24788e-01 -3.35307e-01 -5.90806e-01  1.67882e-01  9.71084e-01 -1.48745e+00  2.32976e-01  3.29555e+00  4.02007e+00  9.59615e+00  1.18699e+00 -1.14966e+01 -1.53822e+01  2.13254e+01 -2.12732e+01 
 1.24200e+01 -6.48814e-03 -2.44892e-03  2.40222e-01 -3.18819e-01 -3.28467e-01 -5.94290e-01  1.61645e-01  9.72184e-01 -1.48821e+00  2.27967e-01  3.29342e+00  4.02182e+00  9.59591e+00  1.18899e+00 -1.14955e+01 -1.53831e+01  2.13262e+01 -2.12724e+01 
 1.24210e+01 -6.48613e-03 -2.45117e-03  2.48060e-01 -3.12656e-01 -3.21585e-01 -5.97697e-01  1.55402e-01  9.73244e-01 -1.48896e+00  2.22956e-01  3.29129e+00  4.02357e+00  9.59567e+00  1.19099e+00 -1.14943e+01 -1.53839e+01  2.13270e+01 -2.12716e+01 
 1.24220e+01 -6.48411e-03 -2.45341e-03  2.55744e-01 -3.06304e-01 -3.14662e-01 -6.01027e-01  1.49151e-01  9.74264e-01 -1.48968e+00  2.17943e-01  3.28916e+00  4.02532e+00  9.59543e+00  1.19299e+00 -1.14932e+01 -1.53848e+01  2.13278e+01 -2.12708e+01 
 1.24230e+01 -6.48210e-03 -2.45565e-03  2.63267e-01 -2.99767e-01 -3.07700e-01 -6.04279e-01  1.42895e-01  9.75244e-01 -1.49040e+00  2.12926e-01  3.28703e+00  4.02707e+00  9.59519e+00  1.19499e+00 -1.14920e+01 -1.53857e+01  2.13286e+01 -2.12700e+01 
 1.24240e+01 -6.48008e-03 -2.45789e-03  2.70625e-01 -2.93048e-01 -3.00698e-01 -6.07454e-01  1.36632e-01  9.76185e-01 -1.49109e+00  2.07907e-01  3.28490e+00  4.02882e+00  9.59495e+00  1.19699e+00 -1.14909e+01 -1.53865e+01  2.13294e+01 -2.12692e+01 
 1.24250e+01 -6.47806e-03 -2.46013e-03  2.77815e-01 -2.86151e-01 -2.93659e-01 -6.10550e-01  1.30363e-01  9.77085e-01 -1.49177e+00  2.02886e-01  3.28276e+00  4.03057e+00  9.59471e+00  1.19899e+00 -1.14897e+01 -1.53874e+01  2.13303e+01 -2.12684e+01 
 1.24260e+01 -6.47604e-03 -2.46237e-03  2.84831e-01 -2.79082e-01 -2.86582e-01 -6.13567e-01  1.24089e-01  9.77946e-01 -1.49243e+00  1.97862e-01  3.28063e+00  4.03232e+00  9.59446e+00  1.20098e+00 -1.14886e+01 -1.53882e+01  2.13311e+01 -2.12676e+01 
 1.24270e+01 -6.47402e-03 -2.46460e-03  2.91670e-01 -2.71845e-01 -2.79469e-01 -6.16505e-01  1.17810e-01  9.78766e-01 -1.49307e+00  1.92836e-01  3.27849e+00  4.03406e+00  9.59422e+00  1.20298e+00 -1.14874e+01 -1.53891e+01  2.13319e+01 -2.12668e+01 
 1.24280e+01 -6.47200e-03 -2.46684e-03  2.98327e-01 -2.64443e-01 -2.72320e-01 -6.19363e-01  1.11525e-01  9.79547e-01 -1.49369e+00  1.87808e-01  3.27636e+00  4.03580e+00  9.59398e+00  1.20498e+00 -1.14863e+01 -1.53900e+01  2.13327e+01 -2.12660e+01 
 1.24290e+01 -6.46998e-03 -2.46907e-03  3.04799e-01 -2.56882e-01 -2.65136e-01 -6.22140e-01  1.05236e-01  9.80287e-01 -1.49430e+00  1.82777e-01  3.27422e+00  4.03755e+00  9.59374e+00  1.20698e+00 -1.14851e+01 -1.53908e+01  2.13335e+01 -2.12652e+01 
 1.24300e+01 -6.46796e-03 -2.47131e-03  3.11083e-01 -2.49167e-01 -2.57919e-01 -6.24837e-01  9.89417e-02  9.80988e-01 -1.49489e+00  1.77744e-01  3.27208e+00  4.03929e+00  9.59349e+00  1.20898e+00 -1.14840e+01 -1.53917e+01  2.13343e+01 -2.12643e+01 
 1.24310e+01 -6.46593e-03 -2.47354e-03  3.17173e-01 -2.41302e-01 -2.50669e-01 -6.27453e-01  9.26434e-02  9.81648e-01 -1.49546e+00  1.72709e-01  3.26994e+00  4.04103e+00  9.59325e+00  1.21097e+00 -1.14828e+01 -1.53925e+01  2.13351e+01 -2.12635e+01 
 1.24320e+01 -6.46391e-03 -2.47577e-03  3.23067e-01 -2.33292e-01 -2.43387e-01 -6.29987e-01  8.63412e-02  9.82268e-01 -1.49602e+00  1.67673e-01  3.26780e+00  4.04277e+00  9.59300e+00  1.21297e+00 -1.14817e+01 -1.53934e+01  2.13359e+01 -2.12627e+01 
 1.24330e+01 -6.46188e-03 -2.47800e-03  3.28761e-01 -2.25142e-01 -2.36074e-01 -6.32438e-01  8.00351e-02  9.82848e-01 -1.49656e+00  1.62634e-01  3.26566e+00  4.04451e+00  9.59276e+00  1.21497e+00 -1.14805e+01 -1.53943e+01  2.13367e+01 -2.12619e+01 
 1.24340e+01 -6.45985e-03 -2.48023e-03  3.34252e-01 -2.16857e-01 -2.28731e-01 -6.34808e-01  7.37255e-02  9.83387e-01 -1.49708e+00  1.57593e-01  3.26351e+00  4.04624e+00  9.59251e+00  1.21697e+00 -1.14794e+01 -1.53951e+01  2.13375e+01 -2.12611e+01 
 1.24350e+01 -6.45783e-03 -2.48246e-03  3.39537e-01 -2.08443e-01 -2.21359e-01 -6.37094e-01  6.74126e-02  9.83887e-01 -1.49758e+00  1.52550e-01  3.26137e+00  4.04798e+00  9.59226e+00  1.21897e+00 -1.14782e+01 -1.53960e+01  2.13384e+01 -2.12603e+01 
 1.24360e+01 -6.45580e-03 -2.48469e-03  3.44612e-01 -1.99904e-01 -2.13959e-01 -6.39297e-01  6.10968e-02  9.84346e-01 -1.49807e+00  1.47505e-01  3.25923e+00  4.04971e+00  9.59202e+00  1.22096e+00 -1.14771e+01 -1.53968e+01  2.13392e+01 -2.12595e+01 
 1.24370e+01 -6.45377e-03 -2.48692e-03  3.49476e-01 -1.91245e-01 -2.06531e-01 -6.41417e-01  5.47781e-02  9.84765e-01 -1.49853e+00  1.42459e-01  3.25708e+00  4.05145e+00  9.59177e+00  1.22296e+00 -1.14759e+01 -1.53977e+01  2.13400e+01 -2.12587e+01 
 1.24380e+01 -6.45174e-03 -2.48914e-03  3.54125e-01 -1.82473e-01 -1.99077e-01 -6.43452e-01  4.84570e-02  9.85144e-01 -1.49898e+00  1.37411e-01  3.25494e+00  4.05318e+00  9.59152e+00  1.22496e+00 -1.14748e+01 -1.53986e+01  2.13408e+01 -2.12579e+01 
 1.24390e+01 -6.44971e-03 -2.49137e-03  3.58556e-01 -1.73592e-01 -1.91598e-01 -6.45403e-01  4.21337e-02  9.85482e-01 -1.49942e+00  1.32361e-01  3.25279e+00  4.05491e+00  9.59128e+00  1.22696e+00 -1.14736e+01 -1.53994e+01  2.13416e+01 -2.12571e+01 
 1.24400e+01 -6.44767e-03 -2.49359e-03  3.62767e-01 -1.64608e-01 -1.84094e-01 -6.47269e-01  3.58083e-02  9.85780e-01 -1.49983e+00  1.27310e-01  3.25064e+00  4.05664e+00  9.59103e+00  1.22896e+00 -1.14725e+01 -1.54003e+01  2.13424e+01 -2.12562e+01 
 1.24410e+01 -6.44564e-03 -2.49581e-03  3.66756e-01 -1.55527e-01 -1.76567e-01 -6.49050e-01  2.94813e-02  9.86038e-01 -1.50023e+00  1.22257e-01  3.24849e+00  4.05837e+00  9.59078e+00  1.23095e+00 -1.14713e+01 -1.54011e+01  2.13432e+01 -2.12554e+01 
 1.24420e+01 -6.44360e-03 -2.49804e-03  3.70520e-01 -1.46353e-01 -1.69017e-01 -6.50746e-01  2.31527e-02  9.86256e-01 -1.50061e+00  1.17203e-01  3.24634e+00  4.06010e+00  9.59053e+00  1.23295e+00 -1.14702e+01 -1.54020e+01  2.13440e+01 -2.12546e+01 
 1.24430e+01 -6.44157e-03 -2.50026e-03  3.74058e-01 -1.37093e-01 -1.61446e-01 -6.52356e-01  1.68230e-02  9.86433e-01 -1.50097e+00  1.12148e-01  3.24419e+00  4.06182e+00  9.59028e+00  1.23495e+00 -1.14690e+01 -1.54029e+01  2.13448e+01 -2.12538e+01 
 1.24440e+01 -6.43953e-03 -2.50248e-03  3.77368e-01 -1.27752e-01 -1.53854e-01 -6.53880e-01  1.04923e-02  9.86570e-01 -1.50132e+00  1.07091e-01  3.24204e+00  4.06355e+00  9.59003e+00  1.23695e+00 -1.14679e+01 -1.54037e+01  2.13456e+01 -2.12530e+01 
 1.24450e+01 -6.43750e-03 -2.50470e-03  3.80447e-01 -1.18336e-01 -1.46243e-01 -6.55317e-01  4.16096e-03  9.86666e-01 -1.50164e+00  1.02032e-01  3.23989e+00  4.06527e+00  9.58978e+00  1.23894e+00 -1.14667e+01 -1.54046e+01  2.13464e+01 -2.12522e+01 
 1.24460e+01 -6.43546e-03 -2.50691e-03  3.83294e-01 -1.08850e-01 -1.38613e-01 -6.56668e-01 -2.17084e-03  9.86722e-01 -1.50196e+00  9.69729e-02  3.23773e+00  4.06700e+00  9.58953e+00  1.24094e+00 -1.14656e+01 -1.54054e+01  2.13473e+01 -2.12514e+01 
 1.24470e+01 -6.43342e-03 -2.50913e-03  3.85908e-01 -9.93011e-02 -1.30966e-01 -6.57932e-01 -8.50282e-03  9.86738e-01 -1.50225e+00  9.19123e-02  3.23558e+00  4.06872e+00  9.58928e+00  1.24294e+00 -1.14644e+01 -1.54063e+01  2.13481e+01 -2.12506e+01 
 1.24480e+01 -6.43138e-03 -2.51135e-03  3.88288e-01 -8.96940e-02 -1.23302e-01 -6.59109e-01 -1.48347e-02  9.86714e-01 -1.50252e+00  8.68505e-02  3.23342e+00  4.07044e+00  9.58903e+00  1.24494e+00 -1.14633e+01 -1.54071e+01  2.13489e+01 -2.12498e+01 
 1.24490e+01 -6.42934e-03 -2.51356e-03  3.90431e-01 -8.00348e-02 -1.15623e-01 -6.60199e-01 -2.11662e-02  9.86649e-01 -1.50278e+00  8.17878e-02  3.23127e+00  4.07216e+00  9.58877e+00  1.24693e+00 -1.14621e+01 -1.54080e+01  2.13497e+01 -2.12489e+01 
 1.24500e+01 -6.42729e-03 -2.51578e-03  3.92337e-01 -7.03294e-02 -1.07929e-01 -6.61201e-01 -2.74972e-02  9.86544e-01 -1.50302e+00  7.67240e-02  3.22911e+00  4.07388e+00  9.58852e+00  1.24893e+00 -1.14610e+01 -1.54089e+01  2.13505e+01 -2.12481e+01 
 1.24510e+01 -6.42525e-03 -2.51799e-03  3.94006e-01 -6.05835e-02 -1.00221e-01 -6.62115e-01 -3.38273e-02  9.86398e-01 -1.50324e+00  7.16593e-02  3.22695e+00  4.07560e+00  9.58827e+00  1.25093e+00 -1.14598e+01 -1.54097e+01  2.13513e+01 -2.12473e+01 
 1.24520e+01 -6.42321e-03 -2.52020e-03  3.95436e-01 -5.08029e-02 -9.25013e-02 -6.62941e-01 -4.01562e-02  9.86212e-01 -1.50345e+00  6.65937e-02  3.22479e+00  4.07731e+00  9.58802e+00  1.25292e+00 -1.14587e+01 -1.54106e+01  2.13521e+01 -2.12465e+01 
 1.24530e+01 -6.42116e-03 -2.52241e-03  3.96626e-01 -4.09936e-02 -8.47697e-02 -6.63679e-01 -4.64838e-02  9.85986e-01 -1.50363e+00  6.15273e-02  3.22263e+00  4.07903e+00  9.58776e+00  1.25492e+00 -1.14575e+01 -1.54114e+01  2.13529e+01 -2.12457e+01 
 1.24540e+01 -6.41911e-03 -2.52462e-03  3.97577e-01 -3.11615e-02 -7.70277e-02 -6.64328e-01 -5.28098e-02  9.85720e-01 -1.50380e+00  5.64602e-02  3.22047e+00  4.08074e+00  9.58751e+00  1.25692e+00 -1.14564e+01 -1.54123e+01  2.13537e+01 -2.12449e+01 
 1.24550e+01 -6.41707e-03 -2.52683e-03  3.98288e-01 -2.13123e-02 -6.92763e-02 -6.64889e-01 -5.91338e-02  9.85413e-01 -1.50396e+00  5.13923e-02  3.21831e+00  4.08246e+00  9.58725e+00  1.25891e+00 -1.14552e+01 -1.54132e+01  2.13545e+01 -2.12441e+01 
 1.24560e+01 -6.41502e-03 -2.52904e-03  3.98759e-01 -1.14520e-02 -6.15164e-02 -6.65361e-01 -6.54557e-02  9.85066e-01 -1.50409e+00  4.63239e-02  3.21615e+00  4.08417e+00  9.58700e+00  1.26091e+00 -1.14541e+01 -1.54140e+01  2.13553e+01 -2.12433e+01 
 1.24570e+01 -6.41297e-03 -2.53125e-03  3.98989e-01 -1.58632e-03 -5.37491e-02 -6.65744e-01 -7.17752e-02  9.84679e-01 -1.50421e+00  4.12549e-02  3.21399e+00  4.08588e+00  9.58674e+00  1.26291e+00 -1.14529e+01 -1.54149e+01  2.13562e+01 -2.12425e+01 
 1.24580e+01 -6.41092e-03 -2.53345e-03  3.98979e-01  8.27875e-03 -4.59754e-02 -6.66038e-01 -7.80920e-02  9.84251e-01 -1.50431e+00  3.61853e-02  3.21182e+00  4.08759e+00  9.58649e+00  1.26490e+00 -1.14518e+01 -1.54157e+01  2.13570e+01 -2.12417e+01 
 1.24590e+01 -6.40887e-03 -2.53566e-03  3.98729e-01  1.81374e-02 -3.81965e-02 -6.66242e-01 -8.44059e-02  9.83783e-01 -1.50439e+00  3.11153e-02  3.20966e+00  4.08930e+00  9.58623e+00  1.26690e+00 -1.14506e+01 -1.54166e+01  2.13578e+01 -2.12408e+01 
